,Brand,CPU Mark,GPU Mark,Monitor,Width,Height,RAM,Storage Amount,OS,Weight,Price,CPU Brand,GPU Brand
7159,lenovo,10346.0,1476.0,14.0,1920,1080,16.0,512.0,Windows 10,1.45,1449.0,intel,intel
7160,other,27476.0,19560.0,15.6,2560,1440,16.0,1024.0,Windows 10,2.01,2199.99,intel,geforce
7161,msi,23276.0,14691.0,15.6,1920,1080,32.0,512.0,Windows 11,2.22,1249.99,intel,geforce
7162,acer,24971.0,10181.0,15.6,1920,1080,32.0,1024.0,Windows 11,2.22,1069.69,intel,geforce
7164,lenovo,15451.0,2690.0,13.3,1920,1200,16.0,512.0,Windows 10,1.85,1149.99,intel,intel
7165,msi,23276.0,19560.0,15.6,1920,1080,16.0,512.0,Windows 11,1.58,1169.99,intel,geforce
7166,dell,7460.0,1476.0,15.6,1920,1080,12.0,1024.0,Windows 11,1.46,583.79,intel,intel
7168,lenovo,13775.0,2690.0,16.0,2560,1600,16.0,1024.0,Windows 10,2.1,1109.0,intel,intel
7169,lenovo,23276.0,11706.0,15.6,1920,1080,16.0,256.0,Windows 10,4.39,999.0,intel,geforce
7170,hp,2736.0,1476.0,11.6,1366,768,8.0,256.0,Windows 10,1.41,227.98,intel,intel
7171,acer,26423.0,17089.0,15.6,1920,1080,32.0,2048.0,Windows 10,2.59,2009.0,intel,geforce
7172,dell,13554.0,2690.0,16.0,1920,1200,16.0,1024.0,Windows 11,1.88,883.1,intel,intel
7173,acer,4982.0,926.0,15.6,1920,1080,4.0,128.0,Windows 10,2.22,466.99,intel,intel
7174,dell,9891.0,1476.0,15.6,1920,1080,32.0,1024.0,Windows 11,2.04,564.79,intel,intel
7175,hp,14501.0,2690.0,13.5,1920,1280,16.0,256.0,Windows 11,1.49,927.59,intel,intel
7176,lenovo,9891.0,2690.0,15.6,1920,1080,12.0,256.0,Windows 11,1.65,586.79,intel,intel
7177,dell,48083.0,13772.0,17.0,3840,2160,64.0,4000.0,Windows 10,3.64,3296.58,intel,rtx
7178,microsoft,8301.0,1476.0,13.3,2880,1920,8.0,128.0,Windows 11,1.77,1406.99,intel,intel
7179,asus,23284.0,926.0,16.0,1920,1200,8.0,512.0,Windows 11,1.39,799.99,intel,intel
7180,dell,13481.0,926.0,13.3,1920,1080,16.0,256.0,Windows 11,3.74,667.15,intel,intel
7181,dell,15287.0,2690.0,14.0,1920,1200,16.0,2048.0,Windows 11,1.87,899.0,intel,intel
7182,lenovo,26423.0,12961.0,16.0,2560,1600,64.0,4096.0,Windows 11,2.55,2149.0,intel,geforce
7183,acer,9891.0,2690.0,14.0,1920,1080,8.0,512.0,Windows 11,1.7,599.0,intel,intel
7184,lenovo,3052.0,2690.0,14.0,1920,1080,16.0,1024.0,Windows 10,0.45,1267.96,intel,intel
7185,lg,19333.0,2690.0,14.0,1920,1080,16.0,1024.0,Windows 11,1.0,1206.12,intel,intel
7186,dell,2385.0,718.0,14.0,1366,768,4.0,64.0,Chrome OS,1.88,589.99,intel,intel
7187,lenovo,28906.0,7320.0,15.6,1920,1080,16.0,512.0,Windows 11,2.0,1049.0,amd,geforce
7188,msi,16506.0,1792.0,15.6,1920,1080,16.0,1024.0,Windows 11,1.75,699.99,amd,radeon
7189,dell,15348.0,1971.0,14.0,2560,1600,16.0,512.0,Windows 10,1.53,1902.95,intel,intel
7190,hp,16980.0,2690.0,17.3,1920,1080,16.0,512.0,Windows 11,2.68,651.19,intel,intel
7192,dell,16506.0,1792.0,15.6,1920,1080,32.0,2048.0,Windows 11,1.73,579.0,amd,radeon
7193,hp,9891.0,2690.0,15.6,1920,1080,32.0,2048.0,Windows 10,2.1,729.0,intel,intel
7194,lenovo,15287.0,2690.0,14.0,1920,1200,16.0,1024.0,Windows 11,1.33,1759.99,intel,intel
7195,lenovo,10346.0,1476.0,15.6,1920,1080,24.0,1536.0,Windows 10,1.84,1539.0,intel,intel
7196,dell,10552.0,2690.0,14.0,1920,1080,16.0,1024.0,Windows 11,1.77,949.0,intel,intel
7197,hp,9891.0,926.0,15.6,1920,1080,12.0,256.0,Windows 11,1.77,573.99,intel,intel
7198,microsoft,17469.0,1792.0,15.6,2496,1664,8.0,512.0,Windows 11,1.77,939.99,amd,radeon
7199,hp,16506.0,1792.0,15.6,1920,1080,8.0,256.0,Windows 11,1.74,682.06,amd,radeon
7200,hp,9891.0,2690.0,15.6,1920,1080,16.0,256.0,Windows 11,2.04,498.76,intel,intel
7201,hp,16980.0,2690.0,17.3,1920,1080,32.0,2048.0,Windows 11,1.96,819.0,intel,intel
7202,dell,23728.0,7915.0,15.6,1366,768,16.0,1000.0,Windows 11,3.64,1082.23,intel,quadro
7203,dell,19333.0,2690.0,16.0,1920,1200,16.0,1024.0,Windows 10,3.0,1079.0,intel,intel
7204,hp,9716.0,2040.0,15.6,1366,768,16.0,1024.0,Windows 11,1.7,409.99,amd,ryzen
7205,lenovo,23284.0,2690.0,16.0,1920,1080,16.0,512.0,Windows 10,1.94,1289.0,intel,intel
7206,lenovo,10641.0,926.0,14.0,1920,1080,8.0,256.0,Windows 10,1.34,1499.99,intel,intel
7207,other,28085.0,12961.0,15.6,1920,1200,16.0,2048.0,Windows 11,2.05,3599.0,intel,geforce
7208,asus,29690.0,4253.0,16.0,3200,2000,32.0,1024.0,Windows 11,3.18,1699.99,intel,intel
7209,msi,23276.0,19560.0,15.6,1920,1080,32.0,2048.0,Windows 11,2.22,1549.99,intel,geforce
7210,dell,9891.0,2690.0,15.6,1920,1080,32.0,512.0,Windows 11,2.22,559.79,intel,intel
7211,apple,18877.0,2152.0,14.2,3024,1964,8.0,1024.0,MacOS,1.5,1599.0,apple,intel
7212,lenovo,23896.0,12961.0,14.5,3072,1920,4.0,1024.0,Windows 11,1.6,1399.99,amd,geforce
7213,dell,9891.0,926.0,15.6,1920,1080,8.0,256.0,Windows 11,1.77,499.19,intel,intel
7214,lenovo,2187.0,1476.0,12.5,1366,768,8.0,512.0,Windows 10,1.57,232.98,intel,intel
7215,acer,24268.0,7320.0,17.3,1920,1080,16.0,1024.0,Windows 11,3.0,1399.99,amd,geforce
7216,hp,13144.0,1792.0,15.6,1920,1080,8.0,256.0,Windows 11,0.99,625.0,amd,radeon
7217,dell,23728.0,12961.0,15.6,1920,1200,16.0,1000.0,Windows 11,3.64,1924.22,intel,geforce
7218,msi,26423.0,23757.0,15.6,1920,1080,32.0,512.0,Windows 11,2.09,1684.0,intel,geforce
7219,dell,7460.0,1476.0,15.6,1920,1080,16.0,256.0,Windows 10,1.77,474.99,intel,intel
7220,lg,1326.0,926.0,16.0,1920,1080,8.0,512.0,Windows 11,0.45,949.56,intel,intel
7221,acer,24268.0,7320.0,17.3,1920,1080,16.0,1024.0,Windows 11,3.0,1349.0,amd,geforce
7222,lenovo,15287.0,2690.0,16.0,1920,1080,16.0,1024.0,Windows 11,1.73,789.49,intel,intel
7223,hp,9891.0,926.0,15.6,1920,1080,16.0,256.0,Windows 11,1.77,548.79,intel,intel
7224,hp,9891.0,926.0,15.6,1920,1080,12.0,512.0,Windows 11,1.77,606.78,intel,intel
7225,lenovo,23276.0,3397.0,15.6,1920,1080,4.0,512.0,Windows 8,2.3,729.0,intel,geforce
7226,dell,21088.0,1971.0,15.6,1920,1080,16.0,512.0,Windows 10,1.61,1376.5,intel,intel
7227,hp,11027.0,1476.0,15.6,1366,768,16.0,256.0,Windows 11,1.77,468.0,intel,intel
7228,dell,15287.0,2690.0,15.6,1920,1080,16.0,512.0,Windows 11,1.91,847.0,intel,intel
7229,msi,12421.0,17089.0,17.3,1920,1080,16.0,1024.0,Windows 10,1.75,1599.99,intel,geforce
7230,acer,17441.0,12961.0,17.3,1920,1080,24.0,1024.0,Windows 11,3.29,1209.0,intel,geforce
7231,lenovo,10346.0,2690.0,15.6,1920,1080,12.0,512.0,Windows 10,2.0,629.0,intel,intel
7232,hp,15451.0,1971.0,14.0,1920,1200,16.0,512.0,Windows 10,1.17,2056.79,intel,intel
7233,asus,29690.0,19560.0,14.5,2880,1800,32.0,1024.0,Windows 11,1.75,2299.99,intel,geforce
7234,apple,15398.0,1722.0,13.6,2560,1664,8.0,1024.0,MacOS,1.24,1499.0,apple,radeon
7235,lenovo,32929.0,19560.0,16.0,2560,1600,64.0,4096.0,Windows 11,2.5,2469.0,amd,geforce
7236,microsoft,8270.0,4253.0,15.0,2560,1600,8.0,512.0,Windows 10,2.45,735.28,intel,intel
7237,dell,26423.0,12961.0,15.6,1920,1200,16.0,512.0,Windows 11,1.92,1847.99,intel,geforce
7238,dell,48083.0,25351.0,15.6,1920,1080,64.0,512.0,Windows 11,3.64,2348.8,intel,geforce
7239,dell,28003.0,8274.0,15.6,1920,1200,64.0,2048.0,Windows 11,1.91,1899.99,intel,intel
7240,hp,28003.0,2690.0,16.0,3072,1920,16.0,1024.0,Windows 10,2.05,1509.99,intel,intel
7241,asus,11027.0,1476.0,15.6,1920,1080,8.0,1024.0,Windows 10,1.7,519.99,intel,intel
7242,dell,28003.0,2690.0,16.0,2560,1600,32.0,1024.0,Windows 10,1.4,1439.0,intel,intel
7243,lenovo,3653.0,926.0,15.6,1366,768,8.0,1024.0,Windows 10,2.29,848.0,intel,intel
7244,hp,22977.0,5493.0,14.0,1920,1200,16.0,512.0,Windows 10,1.4,999.0,amd,radeon
7245,acer,21525.0,10181.0,15.6,1440,900,16.0,512.0,Windows 11,1.33,996.79,intel,geforce
7246,lenovo,17093.0,7868.0,15.6,1920,1080,8.0,256.0,Windows 11,3.13,608.0,amd,geforce
7247,dell,14043.0,2690.0,14.0,1920,1200,16.0,2048.0,Windows 10,1.52,1199.99,intel,intel
7248,lenovo,13467.0,12984.0,14.0,1920,1080,24.0,1024.0,Windows 10,1.77,759.99,amd,radeon
7249,lenovo,2502.0,926.0,12.5,1920,1080,8.0,500.0,Windows 7,1.32,1799.99,intel,intel
7250,hp,34905.0,27324.0,17.3,2560,1440,64.0,2048.0,Windows 11,2.75,2619.0,intel,geforce
7251,apple,15398.0,2152.0,13.6,2560,1664,8.0,1024.0,MacOS,1.24,1599.0,apple,intel
7252,dell,24971.0,4253.0,13.0,1920,1080,32.0,1000.0,Windows 10,1.23,858.0,intel,intel
7253,dell,8185.0,27324.0,17.3,1920,1080,12.0,512.0,Windows 11,3.64,2598.74,amd,geforce
7255,dell,21493.0,1476.0,14.0,1920,1080,16.0,256.0,Windows 11,1.55,900.75,intel,intel
7256,msi,2625.0,22459.0,15.6,1920,1080,16.0,512.0,Windows 10,1.77,1394.95,intel,geforce
7257,msi,23276.0,7320.0,15.6,1920,1080,16.0,512.0,Windows 11,1.86,1249.0,intel,geforce
7258,acer,23284.0,12961.0,15.6,1920,1080,16.0,256.0,Windows 10,2.68,1019.99,intel,geforce
7259,asus,23284.0,7868.0,15.6,1920,1080,8.0,256.0,Windows 10,2.0,899.99,intel,geforce
7260,lg,18825.0,1792.0,16.0,1920,1200,16.0,1024.0,Windows 11,1.26,846.96,amd,radeon
7261,asus,23276.0,12961.0,16.0,2560,1600,32.0,1024.0,Windows 10,2.0,1399.0,intel,geforce
7262,msi,23276.0,14691.0,15.6,1920,1080,32.0,1024.0,Windows 11,2.22,1339.0,intel,geforce
7263,asus,14526.0,1792.0,17.3,1920,1080,32.0,512.0,Windows 11,1.39,799.9,amd,radeon
7264,lenovo,20753.0,7868.0,15.6,3840,2160,16.0,512.0,Windows 11,1.43,1299.97,intel,geforce
7265,microsoft,14043.0,1971.0,13.5,2256,1504,16.0,512.0,Windows 10,1.3,1835.05,intel,intel
7266,acer,17229.0,4253.0,14.0,2560,1440,16.0,1024.0,Windows 11,1.27,789.99,intel,intel
7267,apple,21543.0,6344.0,14.2,3024,1964,16.0,1024.0,MacOS,1.6,1999.0,apple,intel
7268,lg,19333.0,1971.0,14.0,1920,1200,32.0,1024.0,Windows 10,1.25,1396.99,intel,intel
7269,dell,21493.0,2690.0,14.0,1920,1200,16.0,256.0,Windows 11,1.06,1673.21,intel,intel
7270,hp,26364.0,22064.0,15.6,1920,1080,16.0,512.0,Windows 10,1.96,1894.95,amd,nvidia
7271,dell,23728.0,12961.0,17.0,1920,1200,16.0,2000.0,Windows 11,3.64,2157.21,intel,geforce
7272,lenovo,13775.0,2690.0,14.0,2240,1440,16.0,1024.0,Windows 11,3.34,949.99,intel,intel
7273,dell,29690.0,18541.0,16.0,1920,1200,64.0,1024.0,Windows 11,1.39,3768.99,intel,geforce
7274,dell,13775.0,6020.0,16.0,1920,1200,16.0,512.0,Windows 11,1.52,1019.0,intel,geforce
7275,lenovo,15287.0,1971.0,16.0,1920,1200,16.0,1024.0,Windows 10,1.7,1059.95,intel,intel
7276,acer,5641.0,1476.0,11.6,1366,768,4.0,128.0,Windows 11,1.33,384.99,intel,intel
7277,microsoft,12961.0,2690.0,13.5,2256,1504,16.0,256.0,Windows 10,1.66,789.99,intel,intel
7278,dell,12012.0,7868.0,15.6,1920,1200,32.0,2048.0,Windows 11,2.05,2215.26,intel,geforce
7279,hp,13554.0,2690.0,14.0,1920,1080,8.0,1024.0,Windows 11,1.55,639.0,intel,intel
7280,hp,13144.0,2040.0,15.6,1920,1080,16.0,1024.0,Windows 10,1.86,849.0,amd,ryzen
7281,dell,46110.0,1476.0,14.0,1920,1080,16.0,512.0,Windows 10,1.64,1026.88,intel,intel
7283,dell,27933.0,2690.0,14.0,1920,1200,32.0,512.0,Windows 11,1.06,2120.67,intel,intel
7284,dell,19012.0,12961.0,15.6,1920,1080,16.0,512.0,Windows 10,1.72,979.0,amd,geforce
7285,lenovo,17093.0,1742.0,15.6,1920,1080,4.0,128.0,Windows 10,1.7,249.0,amd,intel
7286,apple,35380.0,13357.0,14.2,3024,1964,64.0,2048.0,MacOS,1.6,4299.0,apple,intel
7287,lenovo,13144.0,2186.0,15.6,1920,1080,8.0,512.0,Windows 11,1.77,685.99,amd,ryzen
7288,dell,10346.0,2690.0,15.6,1920,1080,16.0,512.0,Windows 11,1.54,865.0,intel,intel
7289,dell,3395.0,926.0,15.6,1366,768,8.0,2048.0,Windows 10,2.3,689.0,intel,intel
7290,msi,18825.0,2040.0,15.6,1920,1080,16.0,1024.0,Windows 11,1.77,799.99,amd,ryzen
7291,hp,2003.0,1476.0,14.0,1366,768,8.0,32.0,Chrome OS,3.13,299.99,intel,intel
7292,acer,16162.0,17089.0,15.6,1920,1080,16.0,512.0,Windows 11,1.74,1369.0,intel,geforce
7293,dell,19333.0,2690.0,16.0,1920,1200,16.0,1024.0,Windows 11,1.88,1079.0,intel,intel
7294,hp,28523.0,17089.0,16.1,2560,1440,16.0,1024.0,Windows 11,2.36,1499.0,intel,geforce
7295,lenovo,7460.0,1476.0,17.3,1600,900,8.0,1000.0,Windows 10,2.09,329.0,intel,intel
7296,asus,29690.0,4253.0,16.0,3200,2000,32.0,1024.0,Windows 11,3.18,1699.99,intel,intel
7297,dell,6026.0,1042.0,15.6,1366,768,8.0,256.0,Windows 10,2.0,409.9,intel,intel
7298,acer,2010.0,926.0,15.6,1366,768,4.0,500.0,Windows 8,2.73,489.0,intel,intel
7299,lenovo,28003.0,19560.0,15.6,1920,1080,16.0,1024.0,Windows 10,2.16,1399.0,intel,geforce
7300,hp,26364.0,7108.0,14.0,2560,1600,32.0,1024.0,Windows 10,1.4,1832.5,amd,radeon
7301,lenovo,20536.0,2690.0,14.0,1920,1200,16.0,1024.0,Windows 10,1.38,3549.0,intel,intel
7302,lenovo,13144.0,1792.0,15.6,1920,1080,12.0,1024.0,Windows 11,1.75,628.0,amd,radeon
7303,hp,9891.0,2690.0,15.6,1920,1080,32.0,256.0,Windows 11,1.65,544.79,intel,intel
7304,dell,6132.0,1476.0,15.6,1920,1080,16.0,256.0,Windows 11,1.6,399.99,intel,intel
7305,dell,26454.0,1476.0,14.0,1920,1080,16.0,512.0,Windows 11,1.22,866.24,intel,intel
7306,other,44905.0,38874.0,18.0,2560,1600,32.0,2048.0,Windows 10,3.2,4499.99,intel,geforce
7307,acer,101.0,1476.0,17.3,1366,768,4.0,64.0,Chrome OS,2.41,152.99,intel,intel
7308,dell,23276.0,4253.0,15.6,1920,1080,16.0,256.0,Windows 10,1.53,1002.53,intel,intel
7309,hp,15451.0,1971.0,13.5,1920,1280,16.0,512.0,Windows 10,1.0,2131.62,intel,intel
7310,lenovo,8641.0,2690.0,13.3,1920,1080,16.0,512.0,Windows 10,2.1,799.99,intel,intel
7311,asus,24268.0,7320.0,17.3,1920,1080,48.0,2048.0,Windows 11,2.59,1999.0,amd,geforce
7312,samsung,1194.0,751.0,12.2,1600,600,4.0,32.0,Chrome OS,1.36,268.99,intel,intel
7313,hp,9891.0,1971.0,15.6,1920,1080,8.0,256.0,Windows 10,1.74,1989.312760603882,intel,intel
7314,asus,15853.0,1792.0,15.6,1920,1080,8.0,256.0,Windows 11,2.05,549.99,amd,radeon
7315,dell,12802.0,1476.0,14.0,1920,1080,16.0,256.0,Windows 10,3.64,923.99,intel,intel
7316,lenovo,13144.0,2040.0,14.0,1920,1080,16.0,1024.0,Windows 10,1.41,729.0,amd,ryzen
7317,lenovo,16980.0,2690.0,16.0,1920,1200,16.0,512.0,Windows 10,1.99,579.99,intel,intel
7318,lenovo,9891.0,2690.0,15.6,1920,1080,20.0,512.0,Windows 11,1.52,529.0,intel,intel
7319,asus,30837.0,1792.0,13.4,1920,1200,16.0,512.0,Windows 11,2.68,1524.99,amd,radeon
7320,lenovo,11027.0,1476.0,15.6,1920,1080,16.0,512.0,Windows 10,1.63,549.0,intel,intel
7321,msi,44905.0,19560.0,16.0,1920,1200,32.0,1024.0,Windows 11,1.57,2249.99,intel,geforce
7322,dell,32140.0,7320.0,15.6,1920,1080,24.0,1024.0,Windows 10,1.62,1319.0,intel,geforce
7323,asus,3310.0,1476.0,11.6,1366,768,4.0,32.0,Chrome OS,1.64,279.0,intel,intel
7324,apple,15398.0,2152.0,13.6,2560,1664,16.0,2048.0,MacOS,1.24,2199.0,apple,intel
7325,asus,6978.0,1585.0,15.6,1920,1080,8.0,256.0,Windows 10,1.59,599.99,amd,radeon
7326,hp,2003.0,324.0,14.0,1366,768,4.0,32.0,Windows 10,1.54,316.92,intel,intel
7327,dell,26423.0,17089.0,17.0,3840,2400,32.0,1024.0,Windows 10,2.43,3169.0,intel,geforce
7328,hp,13775.0,2690.0,17.3,1600,900,32.0,1024.0,Windows 11,1.29,1059.0,intel,intel
7329,hp,15287.0,2690.0,14.0,1920,1200,16.0,512.0,Windows 10,1.33,1469.31,intel,intel
7330,hp,9737.0,926.0,17.3,1600,900,16.0,1024.0,Windows 11,2.22,539.99,intel,intel
7331,dell,23728.0,17089.0,15.6,1920,1080,16.0,1000.0,Windows 11,1.84,1472.99,intel,geforce
7332,apple,35380.0,10018.0,14.2,3024,1964,96.0,512.0,MacOS,1.6,3799.0,apple,intel
7333,hp,18753.0,12961.0,15.6,1920,1080,32.0,1024.0,Windows 11,2.68,829.99,intel,geforce
7334,dell,15287.0,2690.0,14.0,1920,1080,16.0,512.0,Windows 11,2.05,1628.25,intel,intel
7335,lenovo,28003.0,926.0,16.0,1920,1200,8.0,1024.0,Windows 10,1.74,1709.0,intel,intel
7336,lenovo,13446.0,12984.0,13.3,1920,1080,8.0,512.0,Windows 10,1.32,889.99,amd,radeon
7337,apple,15398.0,2152.0,13.3,2560,1600,8.0,512.0,MacOS,1.4,1299.0,apple,intel
7338,hp,6132.0,1476.0,15.6,1920,1080,16.0,512.0,Windows 10,3.84,499.0,intel,intel
7339,dell,9475.0,1124.0,14.0,1920,1200,8.0,256.0,Windows 10,2.0,797.07,amd,radeon
7340,acer,1628.0,333.0,11.6,1366,768,4.0,32.0,Windows 11,1.1,199.99,amd,radeon
7341,lenovo,44977.0,26876.0,16.0,2560,1600,16.0,4096.0,Windows 11,2.6,2999.0,intel,geforce
7342,asus,4982.0,926.0,15.6,1920,1080,4.0,256.0,Windows 10,2.48,409.99,intel,intel
7343,hp,13144.0,2008.0,15.6,1366,768,8.0,256.0,Windows 11,1.7,419.0,amd,ryzen
7344,lenovo,15287.0,2690.0,16.0,1920,1200,16.0,1024.0,Windows 11,1.77,1259.0,intel,intel
7345,dell,23728.0,23757.0,17.3,2560,1440,16.0,1000.0,Windows 11,3.64,2814.29,intel,geforce
7346,lenovo,6132.0,1476.0,15.6,1366,768,8.0,256.0,Windows 11,1.73,499.0,intel,intel
7347,lenovo,2499.0,1476.0,14.0,1366,768,8.0,500.0,Windows 10,1.63,251.98,intel,intel
7348,acer,4390.0,1476.0,14.0,1920,1080,8.0,128.0,Chrome OS,1.79,823.99,intel,intel
7349,hp,9737.0,926.0,17.3,1600,900,16.0,512.0,Windows 11,2.09,499.99,intel,intel
7350,asus,29690.0,26876.0,16.0,3200,2000,32.0,1024.0,Windows 10,2.4,2699.99,intel,geforce
7351,dell,24971.0,4253.0,13.0,1920,1080,16.0,1000.0,Windows 10,1.22,378.0,intel,intel
7352,other,26423.0,23757.0,15.6,2560,1440,16.0,1024.0,Windows 11,1.77,3179.0,intel,geforce
7353,apple,35380.0,13357.0,16.2,3456,2234,128.0,2048.0,MacOS,2.2,5399.0,apple,intel
7354,hp,18825.0,1792.0,17.3,1920,1080,16.0,1024.0,Windows 11,2.22,969.0,amd,radeon
7355,dell,14812.0,4601.0,15.6,1920,1080,32.0,1024.0,Windows 11,1.68,1249.0,amd,geforce
7356,dell,16506.0,2040.0,15.6,1920,1080,16.0,512.0,Windows 10,1.38,559.0,amd,ryzen
7357,dell,23656.0,12961.0,15.6,1920,1080,16.0,512.0,Windows 11,2.55,1149.0,amd,geforce
7358,dell,13481.0,2690.0,14.0,1920,1080,8.0,512.0,Windows 10,1.77,749.99,intel,intel
7359,lenovo,16506.0,1792.0,14.0,1920,1200,8.0,256.0,Windows 11,1.55,635.65,amd,radeon
7360,lenovo,16752.0,518.0,13.0,1920,1200,16.0,256.0,Windows 10,1.19,939.95,amd,radeon
7361,samsung,10346.0,4253.0,15.6,1920,1080,16.0,512.0,Windows 10,1.05,1299.99,intel,intel
7362,dell,8686.0,1124.0,14.0,1920,1200,4.0,64.0,Windows 10,1.77,551.28,amd,radeon
7363,dell,9891.0,926.0,15.6,1920,1080,8.0,256.0,Windows 11,1.77,499.79,intel,intel
7364,lenovo,15853.0,2040.0,16.0,1920,1200,16.0,512.0,Windows 11,2.1,899.0,amd,ryzen
7365,dell,23728.0,12961.0,15.6,1920,1200,64.0,1000.0,Windows 11,3.64,2068.11,intel,geforce
7366,msi,17329.0,2690.0,14.0,2880,1800,16.0,512.0,Windows 10,2.74,849.0,intel,intel
7367,hp,17229.0,2690.0,15.6,1920,1080,16.0,1024.0,Windows 11,1.77,829.99,intel,intel
7368,hp,13554.0,2690.0,14.0,1920,1080,16.0,1024.0,Windows 11,1.5,876.49,intel,intel
7369,msi,44905.0,19560.0,16.0,1920,1200,32.0,1024.0,Windows 11,1.79,2249.99,intel,geforce
7370,hp,13004.0,1476.0,15.6,1366,768,8.0,256.0,Windows 10,1.52,549.99,intel,intel
7371,msi,19453.0,12961.0,15.6,1920,1080,8.0,512.0,Windows 11,1.86,650.0,intel,geforce
7372,lenovo,17441.0,1476.0,17.3,1600,900,12.0,256.0,Windows 10,2.2,729.0,intel,intel
7373,lenovo,16980.0,1971.0,14.0,1920,1200,16.0,512.0,Windows 10,1.38,869.95,intel,intel
7374,lenovo,7460.0,1476.0,17.3,1600,900,8.0,512.0,Windows 11,1.36,709.0,intel,intel
7375,samsung,19333.0,1971.0,16.0,2880,1800,32.0,1024.0,Windows 10,1.66,2199.99,intel,intel
7376,dell,28003.0,1971.0,15.6,1920,1080,16.0,512.0,Windows 10,1.79,1999.0,intel,intel
7378,dell,2010.0,4253.0,13.3,1366,768,8.0,256.0,Windows 10,2.75,548.85,intel,intel
7379,hp,12802.0,2690.0,15.6,1920,1080,8.0,256.0,Windows 10,1.74,1989.312760603882,intel,intel
7380,msi,23284.0,6138.0,15.6,1920,1080,8.0,256.0,Windows 10,1.75,696.79,intel,geforce
7381,lenovo,24556.0,1792.0,14.0,1920,1200,32.0,1024.0,Windows 10,2.72,969.0,amd,radeon
7382,dell,16980.0,1971.0,15.6,1920,1080,8.0,256.0,Windows 10,1.81,614.95,intel,intel
7383,lenovo,28003.0,9787.0,16.0,3840,2400,32.0,1024.0,Windows 11,1.69,2822.49,intel,geforce
7384,dell,12421.0,12961.0,16.0,1920,1200,8.0,512.0,Windows 11,2.05,1156.55,intel,geforce
7385,panasonic,9970.0,324.0,14.0,1920,1080,16.0,512.0,Windows 10,3.4,5996.95,intel,intel
7386,msi,11287.0,17089.0,15.6,1920,1080,16.0,1024.0,Windows 11,1.86,1299.99,intel,geforce
7387,dell,24971.0,1476.0,13.3,1920,1080,32.0,1000.0,Windows 10,1.19,923.99,intel,intel
7388,dell,6132.0,1476.0,15.6,1920,1080,8.0,512.0,Windows 11,2.68,399.99,intel,intel
7389,dell,28003.0,22064.0,14.0,1920,1200,16.0,512.0,Windows 10,1.48,2075.95,intel,nvidia
7390,dell,23728.0,2438.0,15.6,1920,1080,64.0,1000.0,Windows 11,3.64,1214.6,intel,geforce
7391,microsoft,14043.0,2690.0,15.6,1920,1080,8.0,512.0,Windows 11,1.47,1542.99,intel,intel
7392,lenovo,13775.0,2690.0,15.6,1920,1080,16.0,512.0,Windows 11,1.7,999.99,intel,intel
7393,lenovo,13707.0,926.0,14.0,1920,1080,16.0,1024.0,Windows 10,1.09,1499.98,intel,intel
7394,apple,15398.0,2152.0,15.3,2880,1864,8.0,256.0,MacOS,1.5,1099.0,apple,intel
7395,asus,10936.0,11706.0,15.6,1920,1080,16.0,512.0,Windows 10,2.0,1599.9,intel,geforce
7396,microsoft,9891.0,2690.0,12.4,1536,1024,8.0,256.0,Windows 11,1.47,893.99,intel,intel
7397,msi,44905.0,34635.0,16.0,2560,1440,16.0,1024.0,Windows 11,2.94,2091.05,intel,geforce
7398,acer,16980.0,2690.0,16.0,1920,1200,8.0,512.0,Windows 11,1.6,799.99,intel,intel
7399,microsoft,14043.0,1971.0,15.0,2496,1664,32.0,1024.0,Windows 10,1.56,2529.41,intel,intel
7401,msi,23276.0,14691.0,15.6,1920,1080,32.0,2048.0,Windows 11,2.22,1279.99,intel,geforce
7402,msi,26423.0,22459.0,17.3,1920,1080,16.0,512.0,Windows 11,3.73,1899.99,intel,geforce
7403,apple,15398.0,2152.0,15.3,2880,1864,8.0,1024.0,MacOS,1.5,1699.0,apple,intel
7404,asus,26454.0,12961.0,15.6,1920,1080,16.0,2048.0,Windows 11,1.8,1529.99,intel,geforce
7405,apple,35380.0,13357.0,14.2,3024,1964,64.0,8192.0,MacOS,1.6,6099.0,apple,intel
7406,lenovo,10552.0,1476.0,15.6,1920,1080,16.0,512.0,Windows 10,1.72,1849.99,intel,intel
7407,dell,26423.0,12961.0,15.6,1920,1200,16.0,512.0,Windows 11,1.91,1847.99,intel,geforce
7409,lenovo,2736.0,891.0,14.0,1920,1080,8.0,256.0,Windows 10,0.83,219.0,intel,radeon
7410,lenovo,15084.0,1792.0,15.6,1920,1080,16.0,256.0,Windows 11,0.88,669.99,amd,radeon
7411,asus,12961.0,1476.0,15.6,1920,1080,12.0,256.0,Windows 11,2.05,549.0,intel,intel
7412,lenovo,26454.0,7320.0,16.0,1920,1200,24.0,2048.0,Windows 10,2.41,1519.0,intel,geforce
7413,dell,23728.0,12961.0,15.6,1920,1200,64.0,2000.0,Windows 11,3.64,2105.55,intel,geforce
7414,asus,1325.0,2690.0,14.5,2560,1600,8.0,512.0,Windows 11,1.59,641.49,intel,intel
7415,lenovo,11045.0,2690.0,14.0,3840,2160,16.0,1024.0,Windows 11,1.23,1159.0,intel,intel
7416,hp,1417.0,1476.0,14.0,1366,768,32.0,64.0,Windows 11,2.13,409.0,intel,intel
