,Brand,CPU Name,CPU Mark,GPU Name,GPU Mark,Monitor,Width,Height,RAM,Storage Amount,OS,Price,New Weight
2608,Lenovo,Intel Core i5 11300H   3.10GHz,10984.0,GeForce GTX 1650,7868.0,15.6,1920.0,1080.0,16384.0,1048576.0,Windows 10,929.0,2.27
2609,Dell,Intel Core i7 12700H,26423.0,GeForce RTX 3060,17089.0,15.6,1920.0,1080.0,16384.0,1048576.0,Windows 11,1559.0,2.55
2610,HP,Intel Pentium Silver N5000   1.10GHz,2595.0,Intel UHD Graphics 605,369.0,11.6,1366.0,768.0,4096.0,131072.0,Windows 10,284.07,1.27
2611,Dell,Intel Core i5 1334U,12802.0,Intel UHD Graphics,1476.0,14.0,1920.0,1080.0,32768.0,1024000.0,Windows 11,1045.27,3.64
2612,MSI,Intel Core i7 12700H,26423.0,GeForce RTX 3070 Ti,23757.0,17.3,1920.0,1080.0,32768.0,1048576.0,Windows 11,2049.89,4.33
2613,Dell,Intel Core i7 12650H,23276.0,T500,3708.0,15.6,1366.0,768.0,8192.0,524288.0,Windows 11,1097.24,2.98
2614,ROKC,Intel Core i3 1115G4   3.00GHz,6132.0,Intel Arc,4253.0,15.6,1920.0,1080.0,20480.0,1024000.0,Windows 11,499.99,1.64
2615,Acer,AMD Ryzen 7 5700U,15853.0,Ryzen 3 4300G with Radeon Graphics,2040.0,15.6,1920.0,1080.0,16384.0,524288.0,Windows 11,839.0,1.76
2616,Acer,AMD Ryzen 5 3500U,6978.0,Ryzen 3 4300G with Radeon Graphics,2040.0,15.6,1920.0,1080.0,16384.0,524288.0,Windows 10,589.0,1.7
2617,HP,Intel Core i7 1195G7   2.90GHz,11045.0,Intel Iris Xe,2690.0,15.6,1920.0,1080.0,16384.0,1048576.0,Windows 11,1189.0,1.65
2618,Dell,Intel Core i5 2310   2.90GHz,3642.0,Intel UHD Graphics,1476.0,15.6,1920.0,1080.0,16384.0,262144.0,Windows 11,1097.24,1.59
2619,HP,Intel Core i7 1250U,12421.0,Intel Arc,4253.0,15.6,1920.0,1080.0,16384.0,524288.0,No OS,845.99,2.99
2620,Asus,Intel Core i3 530   2.93GHz,1486.0,Intel UHD Graphics,1476.0,15.6,1920.0,1080.0,8192.0,131072.0,Windows 10,359.98,1.8
2621,HP,Intel Core i7 12650H,23276.0,GeForce RTX 3050 4GB Laptop GPU,7041.0,15.6,1920.0,1080.0,32768.0,2097152.0,Windows 11,1599.99,2.32
2622,HP,Intel Core i5 1135G7   2.40GHz,9891.0,Intel Arc,4253.0,14.0,1920.0,1080.0,32768.0,1024000.0,Windows 11,699.99,1.64
2623,HP,Intel Pentium N4200   1.10GHz,2169.0,Intel Arc,4253.0,15.6,1920.0,1080.0,16384.0,524288.0,Windows 11,239.98,2.27
2624,Dell,Intel Core i5 12600H,23062.0,Intel Arc,4253.0,14.0,1920.0,1080.0,8192.0,262144.0,Windows 10,1518.44,2.03
2625,Dell,AMD Ryzen 3 4300G,10954.0,GeForce RTX 3070,22459.0,15.6,1920.0,1080.0,65536.0,2097152.0,Windows 11,2659.0,1.79
2626,Asus,Intel Core m3 8100Y   1.10GHz,2877.0,Intel UHD Graphics 615,751.0,14.0,1920.0,1080.0,8192.0,131072.0,ChromeOS,289.0,1.5
2627,MSI,Intel Core i9 13900H,29690.0,GeForce RTX 4070,26876.0,17.3,1920.0,1080.0,32768.0,1048576.0,Windows 11,1949.0,1.66
2628,MSI,Intel Core i7 1260P,17229.0,GeForce RTX 3060,17089.0,15.6,1920.0,1080.0,65536.0,2097152.0,Windows 11,1815.0,1.82
2629,Dell,AMD Ryzen 7 2700,15735.0,GeForce RTX 3070,22459.0,15.6,1920.0,1080.0,16384.0,1024000.0,Windows 11,1531.95,2.55
2630,Asus,Intel Core i9 12900H,28523.0,GeForce RTX 3070 Ti,23757.0,15.6,2560.0,1440.0,32768.0,2097152.0,Windows 10,2369.0,2.3
2631,Dell,Intel Core i7 12700H,26423.0,GeForce RTX 3050,12961.0,16.0,1920.0,1200.0,16384.0,524288.0,Windows 10,979.99,1.86
2632,HP,Intel Core i5 1135G7   2.40GHz,9891.0,Intel Iris Xe,2690.0,15.6,1366.0,768.0,32768.0,524288.0,Windows 11,939.99,1.7
2634,Lenovo,Intel Core i7 1165G7   2.80GHz,10346.0,Intel Iris Xe,2690.0,15.6,1920.0,1080.0,12288.0,1048576.0,Windows 11,919.99,1.76
2636,Dell,Intel Core i7 13705H,23728.0,GeForce RTX 3050,12961.0,15.6,1920.0,1080.0,16384.0,524288.0,Windows 11,1368.91,3.64
2638,Lenovo,AMD Ryzen 7 5700U,15853.0,Ryzen 3 4300G with Radeon Graphics,2040.0,16.0,1920.0,1200.0,16384.0,1048576.0,Windows 10,959.0,2.1
2640,Dell,Intel Core i5 1235U,13554.0,Intel UHD Graphics,1476.0,16.0,1920.0,1200.0,32768.0,1048576.0,Windows 11,729.99,1.86
2641,HP,Intel Core i7 1370P,21088.0,Intel Iris Xe,2690.0,16.0,1920.0,1200.0,65536.0,1048576.0,Windows 10,1699.0,1.61
2642,Dell,Intel Core i5 1235U,13554.0,Intel Iris Xe,2690.0,14.0,1920.0,1080.0,32768.0,1048576.0,Windows 11,829.0,1.36
2643,Dell,Intel Core i7 12700H,26423.0,Intel Arc,4253.0,15.6,1920.0,1080.0,32768.0,1024000.0,Windows 10,1699.81,2.46
2644,MSI,Intel Core i7 12700H,26423.0,GeForce RTX 3060,17089.0,17.3,1920.0,1080.0,32768.0,1048576.0,Windows 10,1699.0,2.91
2645,Microsoft,Intel Core i5 12450H,17441.0,Intel Iris Pro Graphics 6200,1449.0,13.5,2256.0,1504.0,8192.0,524288.0,Windows 10,679.0,1.27
2646,Dell,Intel Core i9 12950HX,32933.0,GeForce RTX 3050,12961.0,15.6,1920.0,1200.0,32768.0,1048576.0,Windows 10,2145.96,1.91
2647,Dell,Intel Core i7 13705H,23728.0,GeForce RTX 3050,12961.0,15.6,1920.0,1200.0,65536.0,2048000.0,Windows 11,2105.55,3.64
2648,HP,Intel Core i7 10750H   2.60GHz,12012.0,GeForce GTX 1660,11706.0,16.1,1920.0,1080.0,16384.0,524288.0,Windows 10,1199.0,2.18
2649,Acer,Intel N50,2350.0,Intel Arc,4253.0,14.0,2560.0,1440.0,16384.0,524288.0,Windows 11,950.64,1.1
2650,Adata,Intel Core i7 13700H,28003.0,GeForce RTX 2050,7320.0,15.6,1920.0,1080.0,32768.0,1048576.0,Windows 11,1199.99,0.01
2653,Lenovo,Intel Core i7 1355U,15287.0,Intel UHD Graphics,1476.0,14.0,1920.0,1200.0,32768.0,1048576.0,Windows 11,1111.27,3.64
2654,Dell,Intel Core i5 7300U   2.60GHz,3683.0,GeForce 7300 GS,78.0,14.0,1366.0,768.0,16384.0,524288.0,Windows 10,212.0,2.7
2655,Lenovo,Intel Core i5 4300U   1.90GHz,2499.0,Intel UHD Graphics,1476.0,14.0,1366.0,768.0,8192.0,512000.0,Windows 10,212.98,1.77
2656,Asus,Intel Core i3 1115G4   3.00GHz,6132.0,Intel UHD Graphics,1476.0,14.0,1366.0,768.0,12288.0,1048576.0,Windows 11,449.0,1.64
2657,MSI,Intel Core i7 12650H,23276.0,GeForce RTX 3070,22459.0,15.6,1920.0,1080.0,16384.0,524288.0,Windows 11,1274.0,1.5
2658,Lenovo,Intel Core i5 1035G1   1.00GHz,7460.0,Intel UHD Graphics,1476.0,17.3,1600.0,900.0,8192.0,524288.0,Windows 11,709.0,1.36
2659,Dell,AMD Ryzen 5 3500U,6978.0,Radeon Vega 8,1585.0,15.6,1920.0,1080.0,8192.0,262144.0,Windows 10,398.99,1.23
2660,HP,AMD Ryzen 5 4500,16178.0,GeForce RTX 2050,7320.0,15.6,1920.0,1080.0,32768.0,1048576.0,Windows 11,661.84,2.32
2661,MSI,Intel Core i7 4560U   1.60GHz,2950.0,GeForce RTX 3060,17089.0,15.6,1920.0,1080.0,16384.0,524288.0,Windows 10,1099.99,2.09
2662,Dell,Intel Core i7 13705H,23728.0,GeForce RTX 3060,17089.0,14.0,1920.0,1080.0,32768.0,2048000.0,Windows 11,1913.02,3.64
2663,Dell,Intel Core i5 2310   2.90GHz,3642.0,Intel UHD Graphics,1476.0,14.0,1920.0,1080.0,8192.0,524288.0,Windows 11,1270.49,3.64
2665,HP,Intel Core i5 750   2.67GHz,2521.0,Intel Iris Xe,2690.0,13.3,1920.0,1080.0,16384.0,1048576.0,Windows 11,1099.0,1.32
2666,Dell,Intel Core i7 12650H,23276.0,Intel Arc,4253.0,15.6,1920.0,1080.0,65536.0,2048000.0,Windows 11,1191.25,1.8
2667,MSI,Intel Core i7 12700H,26423.0,GeForce RTX 3060,17089.0,17.3,1920.0,1080.0,16384.0,1048576.0,Windows 11,1899.0,4.32
2668,GIGABYTE,Intel Core i7 12700H,26423.0,GeForce RTX 3070 Ti Laptop GPU,18253.0,16.0,3840.0,2160.0,16384.0,1048576.0,Windows 11,1489.99,2.3
2669,Dell,Intel Core i7 13705H,23728.0,GeForce RTX 3050,12961.0,15.6,1920.0,1200.0,65536.0,2048000.0,Windows 11,2105.55,3.64
2670,MSI,Intel Core i7 12700H,26423.0,GeForce RTX 3070 Ti,23757.0,15.6,1920.0,1080.0,32768.0,524288.0,Windows 11,1684.0,2.09
2671,thunderb,Intel Celeron N5105   2.00GHz,4066.0,Intel UHD Graphics,1476.0,15.6,1920.0,1080.0,16384.0,131072.0,Windows 11,399.99,1.98
2672,MSI,Intel Core i7 8750H   2.20GHz,9947.0,GeForce GTX 1650,7868.0,15.6,1920.0,1080.0,16384.0,1048576000.0,Windows 10,799.0,1.86
2673,Lenovo,AMD Ryzen 7 7730U,18825.0,Ryzen 3 4300G with Radeon Graphics,2040.0,16.0,1920.0,1200.0,24576.0,1048576.0,Windows 11,1149.0,1.81
2674,HP,Intel Core i7 1255U,13775.0,Intel Iris Xe,2690.0,17.3,1600.0,900.0,16384.0,1048576.0,Windows 11,1069.0,2.16
2675,Dell,Intel Core i7 12700H,26423.0,GeForce RTX 3060,17089.0,15.6,1920.0,1080.0,16384.0,524288.0,Windows 11,1024.99,2.52
2676,Dell,Intel Core i7 12700H,26423.0,GeForce RTX 3050,12961.0,16.0,1920.0,1200.0,24576.0,2097152.0,Windows 11,1059.99,2.03
2677,Acer,Intel Core i7 11600H   2.90GHz,16162.0,GeForce RTX 3050,12961.0,15.6,1920.0,1080.0,8192.0,524288.0,Windows 10,899.0,2.2
2678,Dell,Intel Core i7 13705H,23728.0,GeForce RTX 3070 Ti,23757.0,15.6,1920.0,1080.0,32768.0,524288.0,Windows 11,1871.09,3.64
2679,Acer,Intel Core i5 10300H   2.50GHz,8473.0,GeForce RTX 3050,12961.0,15.6,1920.0,1080.0,16384.0,1048576.0,Windows 11,1179.0,2.3
2680,HP,Intel Core i5 5300U   2.30GHz,2736.0,Intel UHD Graphics,1476.0,11.6,1366.0,768.0,8192.0,524288.0,Windows 10,249.98,1.4
2681,Dell,Intel Core i7 12650H,23276.0,Intel Arc,4253.0,15.6,1920.0,1080.0,32768.0,1024000.0,Windows 10,1080.37,1.8
2682,Dell,Intel Core i7 13705H,23728.0,GeForce RTX 3060,17089.0,15.6,1920.0,1080.0,16384.0,1024000.0,Windows 11,1472.99,1.84
2683,Dell,Intel Core i5 1235U,13554.0,Intel Iris Xe,2690.0,16.0,1920.0,1200.0,16384.0,1048576.0,Windows 11,883.1,1.88
2684,HP,AMD Ryzen 3 5300U,9716.0,Ryzen 3 4300G with Radeon Graphics,2040.0,14.0,1366.0,768.0,8192.0,262144.0,Windows 11,429.0,2.19
2685,Lenovo,AMD Embedded R Series RX 216GD,1628.0,Radeon HD 8330,258.0,11.6,1366.0,768.0,4096.0,512000.0,Windows 7,249.99,2.5
2686,Dell,Intel Core i7 12700H,26423.0,GeForce RTX 3050,12961.0,15.6,1920.0,1200.0,16384.0,1048576.0,Windows 11,1620.0,4.59
2687,Acer,Intel Core i7 11600H   2.90GHz,16162.0,GeForce RTX 3060,17089.0,16.0,2560.0,1600.0,16384.0,524288.0,Windows 11,1489.0,3.66
2688,MSI,Intel Core i7 12700H,26423.0,GeForce RTX 3050,12961.0,17.3,1920.0,1080.0,16384.0,1048576.0,Windows 11,1399.0,2.73
2689,HP,Intel Core i5 13420H,18753.0,GeForce RTX 3050,12961.0,15.6,1920.0,1080.0,8192.0,524288.0,Windows 11,749.0,3.18
2690,Dell,AMD Ryzen 7 2700,15735.0,GeForce RTX 3060,17089.0,17.3,1920.0,1080.0,32768.0,1024000.0,Windows 11,1569.63,3.64
2691,Dell,Intel Core i7 1255U,13775.0,GeForce MX570,6020.0,16.0,1920.0,1200.0,32768.0,2097152.0,Windows 10,1559.0,1.87
2692,HP,Intel Core i5 2520M   2.50GHz,2230.0,Intel UHD Graphics,1476.0,14.0,1366.0,768.0,4096.0,327680.0,Windows 10,166.98,2.87
2693,Dell,Intel Core i7 13705H,23728.0,GeForce RTX 3050,12961.0,15.6,3456.0,2160.0,32768.0,2048000.0,Windows 11,2272.9,3.64
2694,Lenovo,AMD Ryzen 5 5600H,17093.0,Intel UHD Graphics 750,1742.0,15.6,1920.0,1080.0,4096.0,131072.0,Windows 10,249.0,1.7
2695,HP,Intel Core i7 1355U,15287.0,Intel Arc,4253.0,15.6,1920.0,1080.0,32768.0,1024000.0,Windows 11,899.99,1.6
2696,Dell,Intel Core i7 13790F,46110.0,Intel UHD Graphics 620,1042.0,15.6,1920.0,1080.0,16384.0,262144.0,Windows 10,1597.77,1.82
2697,Acer,Intel Core i5 12450H,17441.0,GeForce RTX 3050,12961.0,17.3,1920.0,1080.0,16384.0,524288.0,Windows 10,1109.0,3.0
2698,Dell,Intel Core i5 8265U   1.60GHz,6026.0,Intel UHD Graphics,1476.0,13.3,1920.0,1080.0,16384.0,262144.0,Windows 10,467.86,2.7
2699,Lenovo,AMD Ryzen 7 6800H,23656.0,GeForce RTX 3070 Ti,23757.0,15.6,1920.0,1080.0,16384.0,1048576.0,Windows 11,1499.99,2.41
2700,Dell,Intel Core i5 8350U   1.70GHz,6226.0,Intel Arc,4253.0,14.0,1366.0,768.0,8192.0,262144.0,Windows 10,165.0,1.36
2701,Dell,Intel Core i7 13705H,23728.0,GeForce RTX 3050,12961.0,15.6,1920.0,1200.0,32768.0,1024000.0,Windows 11,1699.0,13.18
2702,Acer,Intel Core i5 1240P,17329.0,GeForce RTX 3050,12961.0,15.6,1920.0,1080.0,65536.0,2097152.0,Windows 10,1189.0,7.5
2703,Asus,Intel Core i9 13900H,29690.0,GeForce RTX 3050,12961.0,16.0,1920.0,1200.0,40960.0,1048576.0,Windows 11,1619.0,1.82
2704,HP,Intel Core i5 3340M   2.70GHz,2695.0,Intel UHD Graphics,1476.0,14.0,1366.0,768.0,8192.0,512000.0,Windows 10,199.98,2.5
2705,HP,Intel Core i7 1165G7   2.80GHz,10346.0,Intel Iris Xe,2690.0,17.3,1920.0,1080.0,16384.0,524288.0,Windows 10,1199.0,2.55
2706,Dell,Intel Core i7 13705H,23728.0,GeForce RTX 3050,12961.0,15.6,3456.0,2160.0,16384.0,1024000.0,Windows 11,2179.35,3.64
2707,Lenovo,Intel Core i7 12650H,23276.0,GeForce GTX 1660,11706.0,15.6,1920.0,1080.0,16384.0,262144.0,Windows 10,999.0,4.39
2708,Dell,Intel Pentium N3540   2.16GHz,1208.0,Intel UHD Graphics,1476.0,11.6,1366.0,768.0,8192.0,262144.0,Windows 10,209.98,1.68
2709,Dell,Intel Core i7 13705H,23728.0,Intel UHD Graphics,1476.0,15.6,1366.0,768.0,32768.0,1024000.0,Windows 11,1146.9,3.64
2710,Dell,Intel Core i7 13700H,28003.0,Radeon HD 8690M,984.0,14.0,1366.0,768.0,8192.0,327680.0,Windows 7,649.99,2.14
2711,Dell,Intel Core i5 1335U,16980.0,Intel Arc,4253.0,15.6,1366.0,768.0,8192.0,262144.0,Windows 11,669.99,2.82
2712,Dell,Intel Core i7 13705H,23728.0,GeForce RTX 3060,17089.0,15.6,2560.0,1440.0,16384.0,4096000.0,Windows 11,2228.25,3.64
2713,Acer,Intel Celeron N4000   1.10GHz,1417.0,Intel Arc,4253.0,11.6,1366.0,768.0,4096.0,65536.0,ChromeOS,195.0,1.19
2714,MSI,Intel Core i9 12900H,28523.0,GeForce RTX 3060,17089.0,15.6,1920.0,1080.0,32768.0,1048576.0,Windows 11,1799.0,1.62
2715,Lenovo,Intel Core i5 1335U,16980.0,Intel Iris Xe,2690.0,16.0,1920.0,1200.0,8192.0,1048576.0,Windows 10,909.0,2.05
2716,Dell,Intel Core i7 1255U,13775.0,GeForce MX570,6020.0,16.0,1920.0,1200.0,24576.0,1048576.0,Windows 11,1399.0,1.87
2717,Acer,Intel Core i3 1115G4   3.00GHz,6132.0,Intel UHD Graphics,1476.0,14.0,1920.0,1080.0,8192.0,131072.0,ChromeOS,739.99,1.37
2718,Acer,AMD Ryzen 7 7735HS,24268.0,GeForce RTX 2050,7320.0,17.3,1920.0,1080.0,65536.0,2097152.0,Windows 11,1819.0,1.68
2719,Asus,Intel Core i7 11370H   3.30GHz,11757.0,GeForce RTX 3050,12961.0,15.6,1920.0,1080.0,8192.0,524288.0,Windows 10,1099.99,2.0
2720,Dell,AMD Ryzen 7 5700U,15853.0,Ryzen 3 4300G with Radeon Graphics,2040.0,15.6,1920.0,1080.0,16384.0,1048576.0,Windows 11,761.31,1.83
2721,Lenovo,Intel Core i3 530   2.93GHz,1486.0,Intel UHD Graphics,1476.0,15.6,1920.0,1080.0,20480.0,524288.0,Windows 10,679.0,1.85
2722,Dell,Intel Core i7 1250U,12421.0,GeForce RTX 4070,26876.0,15.6,1366.0,768.0,32768.0,1024000.0,Windows 11,2418.18,3.64
2723,Dell,Intel Core i5 5200U   2.20GHz,2502.0,Intel UHD Graphics,1476.0,14.0,1366.0,768.0,16384.0,131072.0,Windows 10,267.98,1.81
2724,Asus,Intel Core i9 13900H,29690.0,Intel Iris Xe,2690.0,15.6,2880.0,1620.0,16384.0,1048576.0,Windows 11,1449.99,1.7
2725,Dell,Intel Core i5 1334U,12802.0,Intel UHD Graphics,1476.0,14.0,1920.0,1080.0,16384.0,262144.0,Windows 10,923.99,3.64
2726,Dell,Intel Core i7 13705H,23728.0,GeForce RTX 3050,12961.0,16.0,1920.0,1200.0,28672.0,1024000.0,Windows 10,1321.71,2.03
2727,HP,AMD Ryzen 3 3250U,3855.0,Ryzen 3 4300G with Radeon Graphics,2040.0,14.0,1366.0,768.0,12288.0,524288.0,Windows 11,509.0,2.32
2728,Asus,AMD Ryzen 5 4600H,14526.0,GeForce GTX 1650,7868.0,17.3,1920.0,1080.0,8192.0,524288.0,Windows 10,879.0,2.6
2729,Microsoft,Intel N50,2350.0,Intel Arc,4253.0,15.6,1920.0,1080.0,8192.0,524288.0,No OS,525.31,2.45
2730,Acer,Intel Core i5 10300H   2.50GHz,8473.0,GeForce RTX 3050,12961.0,15.6,1920.0,1080.0,16384.0,1048576.0,Windows 10,1179.0,2.3
2731,Panasonic,Intel Core i5 2310   2.90GHz,3642.0,Intel HD Graphics 620,926.0,12.5,1366.0,768.0,8192.0,245760.0,Windows 10,503.99,1.82
2732,Acer,Intel Core i7 13700H,28003.0,GeForce RTX 2050,7320.0,16.0,1920.0,1200.0,32768.0,1048576.0,Windows 10,1549.0,2.09
2733,Lenovo,Intel Core i3 530   2.93GHz,1486.0,Intel UHD Graphics,1476.0,15.6,1920.0,1080.0,8192.0,262144.0,Windows 11,345.0,2.36
2734,Asus,Intel Core i3 1115G4   3.00GHz,6132.0,Intel UHD Graphics,1476.0,14.0,1366.0,768.0,12288.0,524288.0,Windows 10,389.0,2.54
2735,MSI,Intel Core i9 12900H,28523.0,GeForce RTX 3060,17089.0,17.3,1920.0,1080.0,65536.0,2097152.0,Windows 10,2479.99,2.73
2736,MSI,Intel Core i7 12700H,26423.0,GeForce RTX 3060,17089.0,17.3,1920.0,1080.0,16384.0,524288.0,Windows 11,1188.0,3.4
2737,Lenovo,Intel Core i7 12800HX,32744.0,RTX A2000,13772.0,16.0,3840.0,2400.0,131072.0,4194304.0,Windows 11,2899.0,2.95
2738,Lenovo,Intel Core i5 1335U,16980.0,Intel Iris Xe,2690.0,14.0,1920.0,1200.0,8192.0,262144.0,Windows 11,685.99,2.36
2739,Asus,Intel Core i7 12700H,26423.0,GeForce RTX 4070,26876.0,15.6,1920.0,1080.0,16384.0,1048576.0,Windows 11,1399.0,2.36
2740,Dell,Intel Core i7 13700H,28003.0,Intel Iris Xe,2690.0,16.0,2560.0,1600.0,32768.0,1048576.0,Windows 10,1439.0,2.36
2741,HP,Intel Core i9 12900H,28523.0,GeForce RTX 3060,17089.0,16.1,2560.0,1440.0,65536.0,4194304.0,Windows 11,2149.0,2.36
2742,LG,Intel Core i7 1250U,12421.0,Intel Iris Xe,2690.0,15.0,1920.0,1080.0,16384.0,524288.0,Windows 11,849.0,1.14
2743,Dell,AMD Ryzen 7 3750H,8185.0,GeForce RTX 3050,12961.0,15.6,1920.0,1080.0,8192.0,524288.0,Windows 11,987.51,2.55
2744,Dell,Intel Core i9 13980HX,48083.0,RTX A2000,13772.0,17.0,3840.0,2160.0,65536.0,4096000.0,Windows 10,3296.58,3.64
2745,Asus,Intel Core i5 11400H   2.70GHz,15826.0,GeForce RTX 3050,12961.0,17.3,1920.0,1800.0,65536.0,4194304.0,Windows 10,1639.0,2.6
2746,GIGABYTE,Intel Core i7 12700H,26423.0,GeForce RTX 3070 Ti,23757.0,16.0,3840.0,2160.0,16384.0,2097152.0,Windows 11,1399.99,2.32
2747,Lenovo,Intel Core i5 4200U   1.60GHz,2187.0,Intel UHD Graphics,1476.0,12.5,1366.0,768.0,8192.0,131072.0,Windows 10,201.98,1.59
2748,MSI,Intel Core i7 13620H,26454.0,GeForce RTX 4060,19560.0,16.0,2560.0,1600.0,65536.0,4194304.0,Windows 10,2589.0,2.27
2749,Acer,Intel Core i7 12800H,24971.0,Intel Iris Xe,2690.0,17.3,1920.0,1080.0,36864.0,1048576.0,Windows 10,979.99,2.59
2750,HP,AMD Ryzen 3 5300U,9716.0,Ryzen 3 4300G with Radeon Graphics,2040.0,15.6,1366.0,768.0,16384.0,1048576.0,Windows 11,409.99,1.7
2751,Dell,Intel Core i5 2310   2.90GHz,3642.0,Intel Arc,4253.0,13.3,1920.0,1080.0,8192.0,262144.0,Windows 10,560.17,1.18
2752,HP,AMD Ryzen 7 6800H,23656.0,GeForce RTX 3060,17089.0,16.1,1920.0,1080.0,16384.0,2097152.0,Windows 10,1679.0,2.42
2753,Dell,Intel Core i7 13705H,23728.0,GeForce RTX 3050,12961.0,15.6,1920.0,1200.0,32768.0,524288.0,Windows 11,1932.92,3.64
2754,Dell,Intel Core i7 12700H,26423.0,GeForce RTX 3050,12961.0,16.0,3072.0,1920.0,16384.0,524288.0,Windows 10,1389.0,3.29
2755,Dell,Intel Core i7 1255U,13775.0,Intel Iris Xe,2690.0,15.6,1920.0,1080.0,16384.0,1048576.0,Windows 10,999.0,2.94
2756,MSI,Intel Core i7 13620H,26454.0,GeForce RTX 4060,19560.0,17.3,1920.0,1080.0,32768.0,2097152.0,Windows 10,1769.6,2.59
2757,Asus,Intel Pentium 4 2.53GHz,162.0,Intel Arc,4253.0,15.6,1366.0,768.0,4096.0,512000.0,Windows 11,599.0,2.73
2758,Dell,Intel Core i7 3970X   3.50GHz,8408.0,Intel HD Graphics 620,926.0,15.6,1920.0,1080.0,32768.0,262144.0,Windows 10,979.0,3.64
2759,Dell,AMD Ryzen 7 1700,14812.0,GeForce MX550,4601.0,15.6,1920.0,1080.0,32768.0,1048576.0,Windows 11,1249.0,1.68
2760,HP,Intel Core i5 1335U,16980.0,Intel Iris Xe,2690.0,17.3,1600.0,900.0,16384.0,1048576.0,Windows 11,679.99,2.39
2761,HP,Intel Core i7 11800H   2.30GHz,20753.0,GeForce RTX 3070,22459.0,17.3,2560.0,1440.0,16384.0,524288.0,Windows 10,1499.0,2.81
2763,HP,Intel Celeron N4000   1.10GHz,1417.0,Intel UHD Graphics 600,324.0,14.0,1366.0,768.0,4096.0,65536.0,ChromeOS,217.0,3.22
2764,Dell,AMD Ryzen 7 3750H,8185.0,GeForce RTX 3070 Ti,23757.0,17.3,1920.0,1080.0,32768.0,2048000.0,Windows 11,2598.74,3.64
2765,Dell,Intel Core i7 12700H,26423.0,GeForce RTX 3060,17089.0,15.6,1920.0,1080.0,16384.0,524288.0,Windows 10,1549.0,3.07
2766,Asus,Intel Core i9 8950HK   2.90GHz,10566.0,GeForce GTX 1050 Ti,6308.0,15.6,3840.0,2160.0,16384.0,524288.0,Windows 10,1799.99,2.5
2767,Dell,Intel Core i7 3970X   3.50GHz,8408.0,GeForce MX550,4601.0,15.6,1920.0,1080.0,65536.0,1024000.0,Windows 11,1945.82,3.64
2768,HP,AMD Ryzen 7 2800H,8013.0,Ryzen 3 4300G with Radeon Graphics,2040.0,15.6,1920.0,1080.0,8192.0,262144.0,Windows 11,390.0,1.69
2769,LG,Intel Core i5 10210U   1.60GHz,6228.0,Intel Arc,4253.0,15.6,1920.0,1080.0,8192.0,524288.0,Windows 10,1039.95,1.09
2770,Dell,AMD Ryzen 7 6800H,23656.0,GeForce RTX 3050,12961.0,15.6,1920.0,1080.0,49152.0,1048576.0,Windows 10,1359.0,2.52
2771,Dell,Intel Core i5 4200H   2.80GHz,3108.0,Intel Arc,4253.0,14.0,1920.0,1080.0,16384.0,262144.0,Windows 10,419.69,1.99
2772,Lenovo,AMD Ryzen 5 PRO 4650U,12744.0,Ryzen 3 4300G with Radeon Graphics,2040.0,14.0,1920.0,1080.0,32768.0,1048576.0,Windows 10,939.0,1.46
2773,Best 2 in 1 Laptop,Intel Core i7 1260P,17229.0,GeForce MX550,4601.0,16.0,3840.0,2160.0,16384.0,524288.0,Windows 11,1799.0,1.77
2774,Lenovo,Intel Core i7 12650H,23276.0,GeForce GTX 1660,11706.0,15.6,1920.0,1080.0,32768.0,2097152.0,Windows 10,1199.0,2.46
2775,HP,AMD Ryzen 5 5500U,13144.0,Ryzen 3 4300G with Radeon Graphics,2040.0,15.6,1920.0,1080.0,12288.0,524288.0,Windows 11,629.0,2.25
2776,HP,Intel Core i3 1215U,11027.0,Intel UHD Graphics,1476.0,15.6,1920.0,1080.0,24576.0,524288.0,Windows 10,479.0,2.03
2778,Acer,AMD Ryzen 7 3700U,7186.0,Ryzen 3 4300G with Radeon Graphics,2040.0,15.6,1920.0,1080.0,8192.0,262144.0,Windows 10,549.0,1.82
2779,Lenovo,Intel N50,2350.0,Intel Arc,4253.0,17.3,1920.0,1080.0,8192.0,262144.0,Windows Vista,595.07,0.45
2780,Dell,Intel Core i5 12600H,23062.0,Intel UHD Graphics 620,1042.0,13.3,1920.0,1080.0,16384.0,524288.0,Windows 10,858.15,1.32
2781,IVIEW,Intel Celeron N3050   1.60GHz,592.0,Intel Q35 Embedded,8.0,14.1,1920.0,1080.0,4096.0,65536.0,Windows 10,189.95,0.0
2782,HP,Intel Core i7 1355U,15287.0,GeForce MX550,4601.0,15.6,1920.0,1080.0,65536.0,4194304.0,Windows 11,1669.0,1.77
2783,HP,Intel Core i5 5200U   2.20GHz,2502.0,Intel UHD Graphics,1476.0,12.5,1366.0,768.0,16384.0,512000.0,Windows 10,223.98,1.34
2784,Acer,Intel Core i5 10300H   2.50GHz,8473.0,GeForce RTX 3050,12961.0,15.6,1920.0,1080.0,8192.0,524288.0,Windows 10,929.0,2.32
2785,Dell,Intel Core i7 12800H,24971.0,Intel UHD Graphics,1476.0,14.0,1920.0,1080.0,16384.0,262144.0,Windows 11,1979.99,3.64
