Brand,CPU Mark,GPU Mark,Monitor,Width,Height,RAM,Storage Amount,OS,Weight,Price
Dell,23728.0,12961.0,15.6,1920,1200,16.0,512.0,Windows 11,3.64,1847.99
Lenovo,13554.0,2690.0,14.0,1920,1080,8.0,256.0,Windows 10,1.45,649.0
Dell,15348.0,1971.0,15.6,1920,1080,16.0,256.0,Windows 10,1.61,1296.5
Lenovo,10346.0,2690.0,15.6,1920,1080,16.0,512.0,Windows 10,1.7,1199.99
HP,15287.0,1818.0,17.3,1600,900,16.0,1024.0,Windows 11,2.39,829.99
MSI,23284.0,7868.0,15.6,1920,1080,8.0,256.0,Windows 10,2.49,679.0
Lenovo,2502.0,1476.0,12.5,1366,768,8.0,500.0,Windows 10,1.58,207.98
Apple,23805.0,6010.0,16.2,3456,2234,36.0,1024.0,Windows 10,2.1,3099.0
Lenovo,10280.0,2690.0,15.6,1920,1080,16.0,512.0,Windows 11,2.22,587.79
Lenovo,18825.0,2040.0,16.0,1920,1200,24.0,1024.0,Windows 11,1.81,1149.0
LG,20843.0,2690.0,17.0,2560,1600,16.0,512.0,Windows 11,1.72,1294.01
Asus,29690.0,7320.0,16.0,1920,1200,48.0,2048.0,Windows 11,2.16,1909.0
Acer,28003.0,7320.0,16.0,1920,1200,32.0,2048.0,Windows 10,2.7,1619.0
Lenovo,6444.0,1476.0,14.0,1920,1080,16.0,256.0,Windows 10,1.55,1699.99
HP,19333.0,2690.0,14.0,1920,1200,32.0,1024.0,Windows 11,2.9,1409.0
Lenovo,18825.0,1792.0,13.3,1920,1200,16.0,1024.0,Windows 11,1.39,699.99
Lenovo,3052.0,926.0,14.0,1920,1080,32.0,1024.0,Windows 11,2.11,1616.54
HP,13775.0,2690.0,15.6,1920,1080,16.0,512.0,Windows 11,1.77,839.99
Dell,9891.0,4253.0,15.6,1920,1080,32.0,1000.0,Windows 11,1.66,589.99
HP,2003.0,324.0,11.6,1366,768,8.0,32.0,Windows 10,1.34,405.95
LG,19333.0,1971.0,17.0,2560,1600,16.0,1024.0,Windows 10,1.5,1799.0
Microsoft,23062.0,1042.0,13.5,2256,1504,8.0,256.0,Windows 10,1.25,940.0
Dell,15287.0,1971.0,14.0,1920,1080,16.0,512.0,Windows 10,1.39,1372.5
Lenovo,7460.0,926.0,15.6,1366,768,12.0,256.0,Windows 10,2.04,649.99
Lenovo,17093.0,7868.0,15.6,1920,1080,8.0,256.0,Windows 10,2.25,604.99
Lenovo,21088.0,22064.0,16.0,1920,1200,32.0,1024.0,Windows 10,1.71,2399.0
Microsoft,13481.0,1971.0,13.5,2256,1504,16.0,256.0,Windows 10,1.3,1264.95
Dell,13481.0,1971.0,13.3,1920,1080,16.0,256.0,Windows 10,1.2,1349.0
HP,15287.0,4601.0,15.6,1920,1080,32.0,1024.0,Windows 11,1.77,1119.0
Dell,24971.0,4253.0,14.0,1920,1200,16.0,256.0,Windows 10,1.27,669.89
Acer,23284.0,12961.0,15.6,1920,1080,64.0,2048.0,Windows 10,2.68,1459.99
HP,13481.0,2690.0,14.0,1920,1080,8.0,256.0,Windows 10,2.09,879.0
Microsoft,28003.0,7320.0,14.4,2400,1600,16.0,512.0,Windows 10,1.98,2199.99
Apple,14191.0,1722.0,13.3,2560,1600,16.0,1024.0,Windows 10,1.4,1499.0
Asus,18825.0,1792.0,15.6,1920,1080,16.0,1024.0,Windows 11,1.7,849.99
MSI,28523.0,16544.0,17.0,2560,1600,32.0,2048.0,Windows 11,3.08,3328.99
Dell,2950.0,25351.0,17.3,1920,1080,16.0,256.0,Windows 10,3.2,2223.06
HP,1108.0,926.0,14.0,1366,768,4.0,32.0,Other,1.77,267.0
Asus,23896.0,17089.0,15.6,2560,1440,16.0,1024.0,Windows 11,1.9,1819.0
Lenovo,1628.0,2186.0,15.6,1920,1080,8.0,256.0,Windows 10,1.7,499.0
Dell,19333.0,22064.0,14.0,1920,1080,16.0,512.0,Windows 10,1.39,1309.0
Dell,21525.0,926.0,14.0,1920,1200,8.0,256.0,Windows 10,2.29,1199.99
Other,15287.0,1971.0,15.6,1920,1080,16.0,512.0,Windows 10,1.57,1099.99
Dell,3052.0,1042.0,13.3,1920,1080,16.0,512.0,Windows 10,1.65,12.0
Lenovo,21525.0,6608.0,17.3,1920,1080,32.0,1024.0,Windows 11,1.77,1799.99
Dell,32933.0,17089.0,17.0,1920,1200,64.0,1024.0,Windows 10,1.8,2814.72
Dell,21493.0,1476.0,15.6,1920,1080,8.0,256.0,Windows 11,1.61,1134.21
MSI,17441.0,7868.0,15.6,1920,1080,12.0,512.0,Windows 10,1.86,899.0
Asus,162.0,4253.0,15.6,1366,768,4.0,500.0,Windows 11,2.73,599.0
Acer,16162.0,12961.0,15.6,1920,1080,32.0,1024.0,Windows 10,2.23,1129.0
HP,18435.0,7320.0,15.6,1920,1080,32.0,2048.0,Windows 11,2.68,839.99
Asus,6026.0,1476.0,14.0,1920,1080,8.0,256.0,Windows 10,1.55,469.0
Dell,2003.0,324.0,11.6,1366,768,4.0,32.0,Windows 10,1.42,386.5
Dell,28003.0,13772.0,17.0,3840,2400,32.0,2000.0,Windows 11,3.64,2996.28
MSI,20753.0,5051.0,15.6,1920,1080,16.0,1024.0,Windows 11,2.86,1246.47
Dell,26423.0,17089.0,15.6,1920,1080,16.0,1024.0,Windows 10,2.68,1609.0
Asus,30837.0,1792.0,15.6,1920,1080,16.0,1024.0,Windows 10,1.52,1659.99
Acer,4982.0,926.0,15.6,1920,1080,8.0,128.0,Windows 10,2.22,469.99
HP,9716.0,1792.0,15.6,1366,768,8.0,256.0,Windows 10,2.28,604.99
Lenovo,16752.0,1792.0,14.0,1920,1200,16.0,256.0,Windows 11,1.54,1596.83
Other,3919.0,1476.0,13.3,1920,1080,8.0,128.0,Other,1.73,589.99
Dell,10346.0,926.0,15.6,1920,1080,32.0,1024.0,Windows 11,1.53,1197.99
Dell,2350.0,12961.0,15.6,1920,1200,16.0,1000.0,Windows 11,3.64,1889.08
Dell,21493.0,1476.0,15.6,1920,1080,16.0,256.0,Windows 11,1.61,1209.14
Dell,28003.0,8274.0,15.6,1920,1200,64.0,4096.0,Windows 11,1.68,2409.0
Lenovo,6136.0,926.0,13.3,1920,1080,8.0,256.0,Windows 10,1.32,899.99
Dell,2350.0,12961.0,17.0,1920,1200,64.0,2000.0,Windows 11,1.64,2299.27
HP,11027.0,1476.0,15.6,1366,768,8.0,256.0,Windows 11,1.77,451.79
HP,27909.0,7108.0,15.6,1920,1080,32.0,1024.0,Windows 10,1.96,1963.5
Microsoft,13554.0,1971.0,12.4,1536,1024,8.0,256.0,Windows 10,1.13,799.99
Microsoft,14043.0,1971.0,15.0,2496,1664,32.0,1024.0,Windows 10,1.56,2076.95
Asus,10346.0,22459.0,15.6,1920,1080,16.0,1024.0,Windows 10,2.52,1449.99
Microsoft,28003.0,19560.0,14.4,2400,1600,64.0,2048.0,Windows 10,1.98,3699.99
HP,6132.0,1476.0,15.6,1366,768,32.0,1024.0,Windows 11,2.05,570.5
Dell,9891.0,926.0,15.6,1920,1080,8.0,256.0,Windows 11,1.77,499.79
Dell,16506.0,1792.0,15.6,1920,1080,32.0,512.0,Windows 11,2.29,515.0
Asus,9891.0,4253.0,15.6,1920,1080,8.0,256.0,Windows 11,2.5,617.56
Lenovo,19333.0,22064.0,16.0,1920,1200,16.0,512.0,Windows 10,1.71,1754.43
HP,15287.0,4601.0,15.6,1920,1080,24.0,2048.0,Windows 11,1.68,1219.0
Asus,26423.0,2690.0,16.0,3840,2400,16.0,512.0,Windows 11,1.8,1069.0
Apple,35380.0,10018.0,14.2,3024,1964,96.0,2048.0,Windows 10,1.6,4399.0
Dell,17229.0,2690.0,16.0,1920,1200,16.0,512.0,Windows 11,2.24,749.99
MSI,11287.0,7868.0,15.6,1920,1080,64.0,1024.0,Windows 10,1.86,879.99
HP,18825.0,1792.0,15.6,1366,768,32.0,1024.0,Windows 11,1.6,709.0
Lenovo,9891.0,2690.0,15.6,1920,1080,36.0,1024.0,Windows 11,1.68,671.79
Acer,23284.0,5051.0,15.6,1920,1080,12.0,512.0,Windows 10,1.54,889.78
Acer,6132.0,926.0,15.6,1920,1080,20.0,1024.0,Windows 11,2.68,526.99
HP,16282.0,1792.0,15.6,1920,1080,16.0,512.0,Windows 10,2.04,875.34
Dell,15451.0,1971.0,14.0,2560,1600,16.0,512.0,Windows 10,1.53,2059.95
Acer,1108.0,324.0,11.6,1366,768,4.0,32.0,Other,1.27,210.0
Dell,23276.0,1476.0,15.6,1920,1080,64.0,256.0,Windows 11,1.59,1229.99
HP,17441.0,2690.0,15.6,1920,1080,12.0,1024.0,Windows 10,1.73,674.0
Dell,2542.0,1476.0,14.0,1366,768,8.0,512.0,Windows 10,1.99,254.98
Lenovo,24556.0,7108.0,13.3,1920,1200,32.0,1024.0,Windows 10,1.19,1798.95
HP,2527.0,324.0,14.0,1920,1200,4.0,64.0,Other,1.52,239.0
Acer,21525.0,10181.0,15.6,1920,1080,16.0,512.0,Windows 11,2.68,899.79
Lenovo,24556.0,7108.0,16.0,1920,1200,16.0,512.0,Windows 11,2.06,1039.0
Dell,26454.0,1476.0,13.3,1920,1080,16.0,1000.0,Windows 11,1.23,857.0
Lenovo,16282.0,1792.0,13.3,1920,1200,16.0,256.0,Windows 10,2.64,849.07
Acer,24268.0,7320.0,17.3,1920,1080,32.0,2048.0,Windows 11,2.61,1569.0
Dell,17441.0,926.0,12.0,1366,768,16.0,256.0,Windows 10,2.72,715.99
Dell,10346.0,2690.0,15.6,1920,1080,32.0,512.0,Windows 11,1.68,1039.0
Lenovo,11045.0,2690.0,14.0,1920,1080,16.0,512.0,Windows 11,1.77,879.99
Apple,26235.0,12689.0,16.2,3456,2234,64.0,1024.0,Windows 10,2.16,3699.0
Asus,6026.0,1042.0,14.0,1920,1080,8.0,256.0,Windows 10,1.45,769.99
Dell,10346.0,926.0,15.6,1920,1080,32.0,1024.0,Windows 11,1.98,1087.0
Acer,23284.0,7868.0,15.6,1920,1080,32.0,1024.0,Windows 10,2.68,999.79
Other,26423.0,23757.0,17.3,1920,1080,16.0,1024.0,Windows 11,2.7,1920.0
Microsoft,8013.0,1821.0,15.0,2496,1664,8.0,512.0,Windows 10,1.55,795.0
Dell,1722.0,1476.0,15.6,1920,1080,16.0,512.0,Windows 11,1.68,588.0
Acer,24971.0,10181.0,15.6,1920,1080,32.0,1024.0,Windows 11,2.05,1089.0
HP,17868.0,3436.0,13.3,1920,1200,16.0,512.0,Windows 10,1.33,1280.46
Dell,6830.0,4253.0,14.0,1920,1080,16.0,256.0,Windows 10,1.99,359.99
MSI,26423.0,22459.0,15.6,1920,1080,48.0,3072.0,Windows 10,1.52,2019.0
Dell,15348.0,1971.0,13.3,1920,1080,16.0,256.0,Windows 10,1.35,1222.5
Dell,23728.0,12961.0,15.6,3840,2160,32.0,512.0,Windows 11,3.64,2845.91
HP,15451.0,13370.0,16.0,1920,1200,16.0,1024.0,Windows 10,1.76,2477.5
Asus,23284.0,7320.0,14.0,1920,1200,8.0,512.0,Windows 11,1.54,699.99
HP,11027.0,1476.0,15.6,1366,768,32.0,512.0,Windows 11,1.87,546.0
Acer,28906.0,19560.0,17.3,2560,1600,32.0,3072.0,Windows 10,1.84,1859.0
Lenovo,9891.0,2690.0,13.3,1920,1200,16.0,512.0,Windows 10,2.18,645.0
Acer,6978.0,2040.0,15.6,1920,1080,16.0,512.0,Windows 10,2.5,589.0
Dell,24971.0,4253.0,13.3,1920,1080,16.0,256.0,Windows 10,1.23,299.99
Dell,6734.0,1487.0,15.6,1920,1080,8.0,256.0,Windows 11,1.77,599.99
Lenovo,3810.0,1042.0,15.6,1366,768,8.0,128.0,Windows 10,1.82,499.99
Apple,35380.0,10018.0,16.2,3456,2234,36.0,512.0,Windows 10,2.2,3299.0
Microsoft,28003.0,19560.0,14.4,1920,1080,64.0,2048.0,Windows 10,1.77,3419.99
Asus,7460.0,926.0,15.6,1920,1080,20.0,1024.0,Windows 10,2.5,609.99
Dell,15735.0,22459.0,15.6,1920,1080,16.0,1000.0,Windows 11,2.55,1531.95
Dell,13775.0,6020.0,15.6,1920,1200,32.0,1024.0,Windows 10,1.87,1359.99
Dell,10346.0,2690.0,15.6,1920,1080,16.0,512.0,Windows 11,2.22,749.0
MSI,26454.0,26876.0,15.6,1920,1080,32.0,1024.0,Windows 11,2.3,1789.32
HP,1556.0,1476.0,15.6,1920,1080,8.0,128.0,Windows 10,1.58,379.0
Dell,19333.0,2690.0,16.0,1920,1200,16.0,1024.0,Windows 11,1.76,949.0
Microsoft,2935.0,751.0,10.5,1920,1280,8.0,128.0,Windows 11,0.54,629.99
HP,11027.0,1476.0,15.6,1920,1080,16.0,512.0,Windows 11,2.34,489.0
Lenovo,15287.0,2690.0,16.0,1920,1200,16.0,2048.0,Windows 11,1.91,1279.0
Lenovo,10346.0,926.0,14.0,1920,1080,20.0,2048.0,Windows 11,1.77,959.99
Dell,13775.0,926.0,14.0,1920,1200,32.0,2048.0,Windows 11,1.82,1049.99
HP,2003.0,926.0,14.0,1366,768,4.0,32.0,Other,2.95,501.5
Dell,13775.0,6020.0,16.0,1920,1200,32.0,1024.0,Windows 10,1.87,1399.0
Lenovo,6167.0,926.0,14.0,1920,1080,16.0,256.0,Windows 10,1.77,801.99
Other,10552.0,1971.0,14.0,1920,1080,16.0,512.0,Windows 10,2.2,3076.96
Lenovo,16980.0,2690.0,14.0,1920,1200,16.0,256.0,Windows 11,1.12,867.28
Apple,23805.0,6010.0,14.2,3024,1964,36.0,512.0,Windows 10,1.6,2599.0
Dell,26423.0,17089.0,15.6,1920,1080,32.0,1024.0,Windows 11,2.38,1659.0
Asus,11027.0,1476.0,15.6,1920,1080,8.0,512.0,Windows 11,1.77,469.99
HP,28523.0,17089.0,16.1,2560,1440,16.0,1024.0,Windows 11,2.36,1549.0
MSI,10552.0,7868.0,15.6,1920,1080,16.0,512.0,Windows 10,1.71,801.88
Lenovo,10641.0,926.0,15.6,1920,1080,8.0,128.0,Windows 10,2.68,523.79
Microsoft,27476.0,19560.0,14.4,2400,1600,64.0,1024.0,Windows 10,1.98,3372.5
HP,21088.0,1971.0,16.0,1920,1200,16.0,1024.0,Windows 10,1.76,2365.44
Dell,28003.0,13772.0,15.6,1920,1080,64.0,512.0,Windows 11,3.64,2223.23
MSI,16506.0,240.0,15.6,1920,1080,16.0,1024.0,Windows 10,1.75,699.0
Acer,4982.0,926.0,15.6,1920,1080,8.0,1024.0,Windows 10,1.67,598.99
Dell,13775.0,2690.0,14.0,1920,1080,64.0,2048.0,Windows 11,1.4,1049.99
Asus,1556.0,240.0,15.6,1366,768,4.0,1024.0,Windows 10,1.7,225.0
Dell,23656.0,12961.0,15.6,1920,1080,16.0,512.0,Windows 11,1.62,1149.0
Dell,10641.0,1476.0,13.3,1920,1080,8.0,256.0,Windows 10,1.88,649.99
Lenovo,9891.0,2690.0,15.6,1920,1080,12.0,256.0,Windows 11,1.68,561.99
Dell,9891.0,1476.0,15.6,1920,1080,16.0,512.0,Windows 11,1.77,569.0
Asus,101.0,926.0,15.6,1366,768,4.0,500.0,Other,2.36,318.98
Acer,8473.0,12961.0,15.6,1920,1080,8.0,256.0,Windows 11,2.32,703.0
Lenovo,13554.0,2690.0,16.0,2560,1600,8.0,256.0,Other,2.07,710.99
Lenovo,17329.0,2690.0,14.0,1920,1200,16.0,256.0,Windows 11,1.54,1658.99
Asus,26423.0,2690.0,15.6,1920,1080,16.0,512.0,Windows 10,1.8,1049.0
Lenovo,10984.0,7868.0,15.6,1920,1080,8.0,1024.0,Windows 10,2.25,969.0
Asus,20356.0,17089.0,14.0,1920,1080,24.0,1024.0,Windows 11,1.71,1149.99
Dell,24971.0,4253.0,14.0,1920,1080,16.0,512.0,Windows 10,1.38,771.53
Dell,38538.0,22064.0,16.0,1920,1200,32.0,512.0,Windows 10,2.7,2574.5
Dell,26423.0,17089.0,17.0,3840,2400,32.0,1024.0,Windows 10,2.43,2460.19
Dell,7460.0,1476.0,15.6,1920,1080,16.0,512.0,Windows 10,2.46,574.79
Asus,29690.0,7320.0,16.0,1920,1200,16.0,1024.0,Windows 11,2.6,1629.0
MSI,13554.0,2690.0,14.0,1920,1080,8.0,512.0,Windows 11,1.19,629.99
HP,13554.0,2690.0,14.0,1920,1080,8.0,1024.0,Windows 11,1.6,746.79
Lenovo,15287.0,1971.0,13.3,1920,1200,16.0,512.0,Windows 10,1.25,1555.95
Asus,23276.0,22459.0,15.6,1920,1080,32.0,2048.0,Windows 11,2.22,1609.99
Lenovo,17229.0,2690.0,14.0,1920,1200,16.0,512.0,Windows 11,1.58,1499.99
MSI,23276.0,19560.0,15.6,1920,1080,16.0,1024.0,Windows 11,2.27,1089.49
HP,15287.0,1971.0,14.0,1920,1200,16.0,512.0,Windows 10,1.17,1696.5
Dell,26423.0,12961.0,15.6,1920,1200,16.0,2048.0,Windows 11,1.91,2679.99
Other,28523.0,25351.0,17.3,1920,1080,32.0,1024.0,Windows 11,2.73,2606.25
Asus,21525.0,12961.0,15.6,1920,1080,16.0,512.0,Windows 11,2.2,892.99
Acer,28003.0,7320.0,16.0,1920,1200,64.0,4096.0,Windows 11,2.7,2019.0
Dell,23728.0,1476.0,14.0,1920,1080,64.0,1000.0,Windows 11,3.64,1029.99
Dell,6830.0,1476.0,14.0,1920,1080,16.0,512.0,Windows 10,1.66,399.0
Lenovo,15853.0,1792.0,14.0,1920,1080,8.0,256.0,Windows 10,1.74,618.0
Dell,23728.0,6020.0,14.0,2560,1440,16.0,512.0,Windows 11,1.55,1150.76
HP,27476.0,1449.0,16.0,3840,2400,32.0,1024.0,Windows 11,2.5,2657.59
Asus,23276.0,22459.0,15.6,1920,1080,16.0,2048.0,Windows 11,2.0,1343.69
HP,14043.0,2690.0,14.0,1920,1080,16.0,512.0,Windows 10,1.37,749.95
Dell,9891.0,926.0,15.6,1920,1080,16.0,512.0,Windows 11,1.86,475.0
Asus,23656.0,17089.0,16.0,1920,1200,16.0,1024.0,Windows 11,2.5,1991.0
HP,27476.0,22064.0,16.0,1920,1200,32.0,1024.0,Windows 10,1.77,2926.95
Lenovo,14611.0,240.0,14.0,1920,1080,8.0,256.0,Windows 10,1.39,886.54
Dell,23728.0,17089.0,17.0,3840,2160,16.0,1000.0,Windows 10,3.64,2430.16
MSI,26423.0,17089.0,15.6,1920,1080,64.0,2048.0,Windows 11,2.22,1539.99
HP,17229.0,2690.0,15.6,1920,1080,32.0,2048.0,Windows 11,1.45,939.99
Asus,23276.0,22459.0,15.6,1920,1080,16.0,2048.0,Windows 11,2.0,1357.79
Acer,24268.0,7320.0,17.3,1920,1080,16.0,1024.0,Windows 11,3.09,1118.9
Dell,28003.0,2690.0,16.0,2560,1600,32.0,1024.0,Windows 11,2.93,1439.0
Dell,9891.0,926.0,15.6,1920,1080,16.0,256.0,Windows 11,1.74,506.69
HP,9891.0,926.0,15.6,1920,1080,16.0,1024.0,Windows 11,1.77,636.79
Dell,12802.0,12961.0,15.6,1920,1080,64.0,2000.0,Windows 10,3.64,1252.89
Lenovo,23062.0,926.0,14.0,1920,1080,8.0,256.0,Windows 10,1.59,559.0
LG,19333.0,1971.0,14.0,1920,1200,16.0,1024.0,Windows 10,1.0,1549.0
HP,7773.0,1792.0,17.3,1920,1080,32.0,32.0,Windows 11,1.11,736.0
Other,28003.0,19560.0,16.0,1920,1200,16.0,512.0,Windows 10,1.93,929.0
Acer,9978.0,1476.0,14.0,1920,1200,8.0,128.0,Windows 11,1.55,412.82
HP,4748.0,1124.0,14.0,1366,768,4.0,128.0,Windows 10,1.4,369.99
Apple,14191.0,1506.0,13.3,2560,1600,16.0,1024.0,Windows 10,1.3,1599.0
Dell,27933.0,2690.0,15.6,1920,1080,16.0,256.0,Windows 11,1.81,839.99
HP,2595.0,1476.0,15.6,1366,768,16.0,1024.0,Windows 10,1.77,526.0
Apple,35380.0,13357.0,14.2,3024,1964,48.0,1024.0,Windows 10,1.6,3699.0
Acer,9475.0,37.0,15.6,1920,1080,8.0,512.0,Windows 10,2.02,684.99
Lenovo,15348.0,2690.0,14.0,1920,1200,16.0,512.0,Windows 11,1.43,1708.99
Dell,13775.0,2690.0,15.6,1920,1080,16.0,1024.0,Windows 11,1.77,673.0
HP,9891.0,926.0,17.3,1920,1080,16.0,512.0,Windows 10,2.68,688.79
HP,10346.0,2690.0,15.6,1920,1080,32.0,1024.0,Windows 11,2.2,849.99
HP,9891.0,2690.0,14.0,1920,1080,8.0,512.0,Windows 10,1.77,699.79
Lenovo,6978.0,1792.0,14.0,1920,1080,20.0,512.0,Windows 10,1.77,779.99
Lenovo,34115.0,926.0,16.0,1920,1080,32.0,1024.0,Windows 11,2.53,2179.05
Dell,10552.0,2690.0,14.0,1920,1080,32.0,2048.0,Windows 11,1.75,1149.0
Microsoft,12961.0,10181.0,14.4,2400,1600,32.0,2048.0,Windows 10,1.77,3143.99
HP,6132.0,1476.0,15.6,1920,1080,20.0,1024.0,Windows 10,2.02,549.79
HP,18753.0,12961.0,15.6,1920,1080,16.0,1024.0,Windows 11,2.3,717.99
Lenovo,9891.0,2690.0,14.0,1920,1080,8.0,256.0,Windows 10,1.58,1099.99
HP,9891.0,926.0,17.3,1920,1080,32.0,1024.0,Windows 11,2.22,878.79
Lenovo,6978.0,1792.0,14.0,1920,1080,20.0,2048.0,Windows 10,1.77,949.99
HP,27933.0,2690.0,14.0,1920,1200,16.0,512.0,Windows 11,1.33,1833.43
Dell,13775.0,926.0,14.0,1920,1200,16.0,2048.0,Windows 11,1.77,949.0
Apple,23805.0,3013.0,14.2,3024,1964,36.0,1024.0,Windows 10,1.6,2599.0
Dell,32140.0,7320.0,15.6,1920,1080,24.0,2048.0,Windows 11,1.78,1439.0
LG,19333.0,1971.0,14.0,1920,1200,32.0,1024.0,Windows 10,1.0,1299.0
HP,2527.0,324.0,14.0,1920,1080,4.0,64.0,Windows 10,1.47,309.99
Dell,17441.0,1476.0,15.6,1920,1080,32.0,1024.0,Windows 11,1.7,649.0
HP,19333.0,2690.0,15.6,1920,1080,24.0,1024.0,Windows 11,2.3,1149.0
Asus,29690.0,1818.0,16.0,1920,1200,16.0,1024.0,Windows 11,1.72,999.99
Apple,18877.0,2152.0,14.2,3024,1964,24.0,1024.0,Windows 10,1.5,2199.0
HP,5641.0,324.0,11.6,1366,768,4.0,64.0,Windows 10,1.47,447.5
Dell,15287.0,926.0,15.6,1920,1080,16.0,512.0,Windows 11,2.48,869.99
Lenovo,10346.0,1476.0,17.3,1600,900,20.0,1024.0,Windows 11,2.43,849.0
Acer,17329.0,12961.0,15.6,1920,1080,16.0,512.0,Windows 11,2.1,819.0
Acer,23276.0,19560.0,15.6,1920,1080,16.0,1024.0,Windows 10,2.5,1429.0
Dell,17229.0,4601.0,16.0,3840,2400,64.0,1024.0,Windows 11,1.65,1199.0
Lenovo,28003.0,19560.0,16.0,3840,2400,32.0,1024.0,Windows 10,1.78,3293.95
Dell,18462.0,2040.0,14.0,1920,1200,64.0,2048.0,Windows 11,1.64,1599.0
Dell,1208.0,1476.0,11.6,1366,768,4.0,512.0,Windows 10,1.68,232.98
Lenovo,1556.0,296.0,14.0,1920,1080,32.0,1000.0,Windows 10,1.4,184.0
Lenovo,28003.0,22064.0,16.0,2560,1600,32.0,1024.0,Windows 10,1.86,2532.95
Dell,13775.0,1449.0,17.3,1920,1080,32.0,2048.0,Windows 10,2.77,1999.0
HP,38538.0,13772.0,16.0,1920,1200,16.0,512.0,Windows 11,1.77,2979.99
MSI,3122.0,22459.0,15.6,1920,1080,32.0,1024.0,Windows 10,2.39,1549.0
HP,18435.0,7320.0,15.6,1920,1080,16.0,1024.0,Windows 11,2.68,714.99
HP,3855.0,37.0,15.6,1366,768,32.0,1024.0,Windows 11,2.22,619.99
Dell,1556.0,324.0,11.6,1366,768,4.0,32.0,Other,2.22,329.99
Asus,29690.0,296.0,16.0,3840,2160,16.0,1024.0,Windows 11,2.73,1399.99
Dell,15451.0,1971.0,16.0,1920,1200,16.0,256.0,Windows 10,1.84,1362.5
HP,764.0,1476.0,14.0,1366,768,4.0,64.0,Windows 10,1.73,259.99
Asus,28523.0,23757.0,15.6,2560,1440,32.0,2048.0,Windows 11,2.3,2419.0
Dell,9891.0,926.0,14.0,1920,1080,32.0,1024.0,Windows 10,1.77,899.99
Other,16980.0,2690.0,15.6,1920,1080,16.0,512.0,Windows 11,1.29,999.99
HP,6132.0,926.0,17.3,1920,1080,16.0,512.0,Windows 11,2.68,561.5
Microsoft,1326.0,926.0,12.4,1920,1080,8.0,256.0,Windows 11,1.13,699.99
Asus,28523.0,23757.0,15.6,2560,1440,64.0,4096.0,Windows 11,2.3,2769.0
Acer,4982.0,926.0,15.6,1920,1080,12.0,1024.0,Windows 10,2.22,696.99
Lenovo,15287.0,1971.0,16.0,1920,1200,16.0,512.0,Windows 10,1.7,1559.95
Lenovo,10346.0,2690.0,13.3,2560,1600,16.0,512.0,Windows 10,1.22,1099.99
Apple,35380.0,10018.0,14.2,3024,1964,36.0,2048.0,Windows 10,1.6,3599.0
Lenovo,5750.0,926.0,16.0,1920,1080,16.0,1024.0,Windows 11,2.1,2233.67
MSI,23276.0,19560.0,15.6,1920,1080,16.0,1024.0,Windows 11,1.68,1339.0
Dell,23728.0,12961.0,15.6,1920,1200,32.0,1000.0,Windows 11,3.64,1963.49
Dell,24971.0,4253.0,15.6,1920,1080,16.0,512.0,Windows 10,1.59,1131.89
Dell,18462.0,2040.0,15.6,1920,1080,32.0,2048.0,Windows 11,1.91,1009.0
HP,12802.0,2690.0,15.6,1920,1080,16.0,512.0,Windows 10,1.74,1989.312760603882
Apple,23805.0,6010.0,16.2,3456,2234,18.0,4096.0,Windows 10,2.1,3699.0
Dell,1628.0,2040.0,15.6,1366,768,16.0,1024.0,Windows 11,1.62,778.58
Lenovo,6132.0,1476.0,15.6,1920,1080,12.0,256.0,Windows 11,1.11,638.0
Lenovo,13707.0,1042.0,14.0,2560,1440,16.0,512.0,Windows 10,1.6,1299.98
Acer,9072.0,1792.0,15.6,1920,1080,8.0,512.0,Windows 11,1.77,478.79
HP,6132.0,1476.0,14.0,1920,1080,8.0,128.0,Other,1.86,459.99
HP,26364.0,22064.0,15.6,1920,1080,16.0,512.0,Windows 10,1.96,1588.95
Asus,29690.0,14691.0,13.4,1920,1080,16.0,1024.0,Windows 11,1.18,1736.99
Acer,15287.0,1971.0,15.6,1920,1080,16.0,1024.0,Windows 10,1.78,749.99
Asus,26423.0,26876.0,15.6,1920,1080,64.0,2048.0,Windows 11,1.54,1399.99
Dell,15451.0,2690.0,14.0,2560,1600,32.0,512.0,Windows 11,3.64,1950.0
Acer,8473.0,12961.0,15.6,1920,1080,8.0,256.0,Windows 11,2.3,949.0
Acer,8473.0,12961.0,15.6,1920,1080,32.0,1024.0,Windows 11,2.3,1109.0
Dell,26423.0,12961.0,15.6,1920,1200,64.0,4096.0,Windows 11,1.92,2949.0
Dell,2192.0,1476.0,14.0,1366,768,8.0,256.0,Windows 10,1.82,232.98
Dell,12802.0,12961.0,14.0,1920,1080,16.0,1000.0,Windows 11,3.64,1510.86
Dell,14043.0,2690.0,13.3,1920,1080,16.0,512.0,Windows 11,1.82,750.13
Dell,26423.0,12961.0,16.0,1920,1200,16.0,1024.0,Windows 11,2.2,1159.0
Dell,12421.0,7320.0,15.6,1920,1200,32.0,4000.0,Windows 11,3.64,2144.34
Lenovo,27476.0,926.0,16.0,2560,1600,32.0,1024.0,Windows 10,1.85,2669.0
HP,13554.0,2690.0,14.0,1920,1080,8.0,512.0,Windows 11,1.77,689.99
MSI,10936.0,11706.0,15.6,1920,1080,16.0,512.0,Windows 10,2.32,999.0
